pair_ID	pair_type	sentence_A	sentence_A_expRule	sentence_B	sentence_B_expRule	relatedness_score	entailment_label	entailment_AB	entailment_BA	sentence_A_original	sentence_B_original	sentence_A_dataset	sentence_B_dataset	SemEval_set
184	S1S2_inter	A large group of Asian people is eating at a restaurant	S1_null	Various customers are eating in a crowded restaurant with purple lights	S2_null	2.9	NEUTRAL	A_neutral_B	B_neutral_A	A large group of asian people are eating at a restaurant.	Various people are eating at red tables in a crowded restaurant with purple lights.	FLICKR	FLICKR	TRAIN
188	S1S3_inter	Various people are eating at red tables in a crowded restaurant with purple lights	S1_null	A small group of people is waiting to eat in a restaurant	S3_null	3.2	NEUTRAL	A_neutral_B	B_neutral_A	Various people are eating at red tables in a crowded restaurant with purple lights.	A large group of asian people are eating at a restaurant.	FLICKR	FLICKR	TRAIN
190	S1S1_inter	A large group of Asian people is eating at a restaurant	S1_null	Various people are eating at red tables in a crowded restaurant with purple lights	S1_null	3.3	NEUTRAL	A_neutral_B	B_neutral_A	A large group of asian people are eating at a restaurant.	Various people are eating at red tables in a crowded restaurant with purple lights.	FLICKR	FLICKR	TEST
191	S1S2_intra	A motorcycle rider is standing up on the seat of a white motorcycle	S1_null	A motorcycle is riding standing up on the seat of the vehicle	S2_lex	4.1	ENTAILMENT	A_entails_B	B_neutral_A	A motorcycle rider starts to sand up on the seat of his white motorcycle.	A motorcycle rider starts to sand up on the seat of his white motorcycle.	FLICKR	FLICKR	TEST
192	S1S3_intra	A motorcycle rider is standing up on the seat of a white motorcycle	S1_null	No motorcycle rider is standing up on the seat of a motorcycle	S3_od	3.8	CONTRADICTION	A_contradicts_B	B_contradicts_A	A motorcycle rider starts to sand up on the seat of his white motorcycle.	A motorcycle rider starts to sand up on the seat of his white motorcycle.	FLICKR	FLICKR	TRAIN
193	S1S2_intra	Someone is on a black and white motorcycle and is standing on the seat	S1_null	A rider is on a black and white bike and is standing on the seat	S2_lex	4.6	ENTAILMENT	A_entails_B	B_neutral_A	Someone is on a black and white motorcycle and putting their feet on the seat.	Someone is on a black and white motorcycle and putting their feet on the seat.	FLICKR	FLICKR	TEST
197	S1S2_inter	Someone is on a black and white motorcycle and is standing on the seat	S1_null	A motorcycle is riding standing up on the seat of the vehicle	S2_null	3.165	NEUTRAL	A_neutral_B	B_neutral_A	Someone is on a black and white motorcycle and putting their feet on the seat.	A motorcycle rider starts to sand up on the seat of his white motorcycle.	FLICKR	FLICKR	TRIAL
198	S1S3_inter	Someone is on a black and white motorcycle and is standing on the seat	S1_null	No motorcycle rider is standing up on the seat of a motorcycle	S3_null	3.6	CONTRADICTION	A_contradicts_B	B_contradicts_A	Someone is on a black and white motorcycle and putting their feet on the seat.	A motorcycle rider starts to sand up on the seat of his white motorcycle.	FLICKR	FLICKR	TEST
199	S1S1_inter	Someone is on a black and white motorcycle and is standing on the seat	S1_null	A motorcycle rider is standing up on the seat of a white motorcycle	S1_null	3.7	NEUTRAL	A_neutral_B	B_neutral_A	A motorcycle rider starts to sand up on the seat of his white motorcycle.	Someone is on a black and white motorcycle and putting their feet on the seat.	FLICKR	FLICKR	TEST
203	S1S3_intra	A motorcyclist with a red helmet is riding a blue motorcycle down the road	S1_null	A motorcyclist without a helmet is waiting on a blue motorcycle near the road	S3_so	3.7	NEUTRAL	A_neutral_B	B_neutral_A	A motorcyclist with a red helmet rides his blue motorcycle down the road.	A motorcyclist with a red helmet rides his blue motorcycle down the road.	FLICKR	FLICKR	TEST
206	S1S2_inter	A motorcyclist with a red helmet is riding a blue motorcycle down the road	S1_null	A motorcyclist is riding a motorbike dangerously along a roadway	S2_null	3.8	NEUTRAL	A_neutral_B	B_neutral_A	A motorcyclist with a red helmet rides his blue motorcycle down the road.	A motorcyclist is riding their sponsored car along a roadway that has recently turned.	FLICKR	FLICKR	TEST
208	S1S1_inter	A motorcyclist with a red helmet is riding a blue motorcycle down the road	S1_null	A motorcyclist is riding a motorbike along a roadway	S1_null	4.5	ENTAILMENT	A_entails_B	B_neutral_A	A motorcyclist is riding their sponsored car along a roadway that has recently turned.	A motorcyclist with a red helmet rides his blue motorcycle down the road.	FLICKR	FLICKR	TEST
211	S1S2_intra	Two dogs are playing by a tree	S1_null	Two dogs are playing by a plant	S2_lex	4.6	ENTAILMENT	A_entails_B	B_entails_A	Two dogs play by a tree.	Two dogs play by a tree.	FLICKR	FLICKR	TRIAL
212	S1S3_intra	Two dogs are playing by a tree	S1_null	Two dogs are sleeping by a tree	S3_so	3.565	NEUTRAL	A_neutral_B	B_neutral_A	Two dogs play by a tree.	Two dogs play by a tree.	FLICKR	FLICKR	TEST
213	S1S2_inter	A dog is leaping high in the air and another is watching	S1_null	Two dogs are playing by a plant	S2_null	2.8	NEUTRAL	A_neutral_B	B_neutral_A	A dog leaps high in the air while another watches.	Two dogs play by a tree.	FLICKR	FLICKR	TEST
214	S1S3_inter	A dog is leaping high in the air and another is watching	S1_null	Two dogs are sleeping by a tree	S3_null	2.6	NEUTRAL	A_neutral_B	B_neutral_A	A dog leaps high in the air while another watches.	Two dogs play by a tree.	FLICKR	FLICKR	TEST
215	S1S2_inter	Two dogs are playing by a tree	S1_null	A dog is catching a stick in the air and another is watching	S2_null	3.7	NEUTRAL	A_neutral_B	B_neutral_A	Two dogs play by a tree.	A dog leaps high in the air while another watches.	FLICKR	FLICKR	TRAIN
216	S1S3_inter	Two dogs are playing by a tree	S1_null	There is no dog leaping in the air	S3_null	2.7	NEUTRAL	A_neutral_B	B_neutral_A	Two dogs play by a tree.	A dog leaps high in the air while another watches.	FLICKR	FLICKR	TRAIN
217	S1S1_inter	Two dogs are playing by a tree	S1_null	A dog is leaping high in the air and another is watching	S1_null	3.0	NEUTRAL	A_neutral_B	B_neutral_A	A dog leaps high in the air while another watches.	Two dogs play by a tree.	FLICKR	FLICKR	TRAIN
218	S1S2_intra	A girl in white is dancing	S1_null	A girl is wearing white clothes and is dancing	S2_expa	4.9	ENTAILMENT	A_entails_B	B_entails_A	A girl in white dances.	A girl in white dances.	FLICKR	FLICKR	TRIAL
222	S1S4_intra	The blond girl is dancing in front of the sound equipment	S1_null	The equipment in front of the blond dancing girl is sound	S4_ws	3.9	ENTAILMENT	A_entails_B	B_neutral_A	The blonde girl is dancing on stage in front of the sound equipment.	The blonde girl is dancing on stage in front of the sound equipment.	FLICKR	FLICKR	TEST
223	S1S2_inter	A girl in white is dancing	S1_null	The dancer is dancing in front of the sound equipment	S2_null	4.0	NEUTRAL	A_neutral_B	B_neutral_A	A girl in white dances.	The blonde girl is dancing on stage in front of the sound equipment.	FLICKR	FLICKR	TRAIN
224	S1S3_inter	A girl in white is dancing	S1_null	The blond girl is dancing behind the sound equipment	S3_null	3.3	NEUTRAL	A_neutral_B	B_neutral_A	A girl in white dances.	The blonde girl is dancing on stage in front of the sound equipment.	FLICKR	FLICKR	TRAIN
227	S1S3_inter	The blond girl is dancing in front of the sound equipment	S1_null	There is no girl in white dancing	S3_null	3.3	NEUTRAL	A_neutral_B	B_neutral_A	The blonde girl is dancing on stage in front of the sound equipment.	A girl in white dances.	FLICKR	FLICKR	TRAIN
228	S1S1_inter	A girl in white is dancing	S1_null	The blond girl is dancing in front of the sound equipment	S1_null	3.3	NEUTRAL	A_neutral_B	B_neutral_A	A girl in white dances.	The blonde girl is dancing on stage in front of the sound equipment.	FLICKR	FLICKR	TRIAL
230	S1S3_intra	The children of a family are playing and waiting	S1_null	There are no children playing and waiting	S3_od	3.1	CONTRADICTION	A_contradicts_B	B_contradicts_A	The children of a family play while they wait.	The children of a family play while they wait.	FLICKR	FLICKR	TEST
232	S1S3_intra	Three Asian kids are dancing and a man is looking	S1_null	Three Asian kids are dancing and there is no man looking	S3_inv	3.9	CONTRADICTION	A_contradicts_B	B_contradicts_A	Three Asian kids dance while a man looks on.	Three Asian kids dance while a man looks on.	FLICKR	FLICKR	TRAIN
233	S1S4_intra	Three Asian kids are dancing and a man is looking	S1_null	An Asian man is dancing and three kids are looking	S4_ws	3.7	NEUTRAL	A_neutral_B	B_neutral_A	Three Asian kids dance while a man looks on.	Three Asian kids dance while a man looks on.	FLICKR	FLICKR	TRAIN
234	S1S2_inter	The children of a family are playing and waiting	S1_null	Three Asian kids are dancing and a serious man is looking	S2_null	1.9	NEUTRAL	A_neutral_B	B_neutral_A	The children of a family play while they wait.	Three Asian kids dance while a man looks on.	FLICKR	FLICKR	TRAIN
235	S1S3_inter	The children of a family are playing and waiting	S1_null	Three Asian kids are dancing and there is no man looking	S3_null	2.7	NEUTRAL	A_neutral_B	B_neutral_A	The children of a family play while they wait.	Three Asian kids dance while a man looks on.	FLICKR	FLICKR	TEST
236	S1S4_inter	The children of a family are playing and waiting	S1_null	An Asian man is dancing and three kids are looking	S4_null	1.9	NEUTRAL	A_neutral_B	B_neutral_A	The children of a family play while they wait.	Three Asian kids dance while a man looks on.	FLICKR	FLICKR	TRIAL
239	S1S1_inter	Three Asian kids are dancing and a man is looking	S1_null	The children of a family are playing and waiting	S1_null	2.3	NEUTRAL	A_neutral_B	B_neutral_A	The children of a family play while they wait.	Three Asian kids dance while a man looks on.	FLICKR	FLICKR	TEST
241	S1S3_intra	A woman is wearing an Egyptian headdress	S1_null	A woman is wearing an Indian headdress	S3_so	4.0	NEUTRAL	A_neutral_B	B_neutral_A	A woman wears an Egytian-like headdress.	A woman wears an Egytian-like headdress.	FLICKR	FLICKR	TRAIN
242	S1S4_intra	A woman is wearing an Egyptian headdress	S1_null	An Egyptian is wearing a woman's headdress	S4_ws	3.9	NEUTRAL	A_neutral_B	B_neutral_A	A woman wears an Egytian-like headdress.	A woman wears an Egytian-like headdress.	FLICKR	FLICKR	TEST
243	S1S2_intra	The woman is wearing glasses and a black headdress	S1_null	The woman with a black hat is wearing sunglasses	S2_lex	3.9	NEUTRAL	A_neutral_B	B_neutral_A	The woman in glasses is wearing a black head dress.	The woman in glasses is wearing a black head dress.	FLICKR	FLICKR	TEST
246	S1S2_inter	A woman is wearing an Egyptian headdress	S1_null	The woman with a black hat is wearing sunglasses	S2_null	2.3	NEUTRAL	A_neutral_B	B_neutral_A	A woman wears an Egytian-like headdress.	The woman in glasses is wearing a black head dress.	FLICKR	FLICKR	TEST
251	S1S4_inter	The woman is wearing glasses and a black headdress	S1_null	An Egyptian is wearing a woman's headdress	S4_null	3.1	NEUTRAL	A_neutral_B	B_neutral_A	The woman in glasses is wearing a black head dress.	A woman wears an Egytian-like headdress.	FLICKR	FLICKR	TEST
252	S1S1_inter	The woman is wearing glasses and a black headdress	S1_null	A woman is wearing an Egyptian headdress	S1_null	3.8	NEUTRAL	A_neutral_B	B_neutral_A	A woman wears an Egytian-like headdress.	The woman in glasses is wearing a black head dress.	FLICKR	FLICKR	TEST
254	S1S3_intra	A hiker is on top of the mountain and is dancing	S1_null	There is no hiker dancing on top of the mountain	S3_od	3.2	CONTRADICTION	A_contradicts_B	B_contradicts_A	This hiker does a dance of joy on top of the mountain.	This hiker does a dance of joy on top of the mountain.	FLICKR	FLICKR	TRAIN
257	S1S2_inter	A hiker is on top of the mountain and is dancing	S1_null	A man is on a rock high above some trees and is standing in an uncomfortable position	S2_null	2.5	NEUTRAL	A_neutral_B	B_neutral_A	This hiker does a dance of joy on top of the mountain.	A man stands in a strange position on a rock high above some trees.	FLICKR	FLICKR	TRAIN
258	S1S3_inter	A hiker is on top of the mountain and is dancing	S1_null	There is no man on a rock high above some trees standing in a strange position	S3_null	2.5	NEUTRAL	A_contradicts_B	B_neutral_A	This hiker does a dance of joy on top of the mountain.	A man stands in a strange position on a rock high above some trees.	FLICKR	FLICKR	TRAIN
259	S1S2_inter	A man is on a rock high above some trees and is standing in a strange position	S1_null	A hiker is on top of the mountain and is doing a joyful dance	S2_null	2.9	NEUTRAL	A_neutral_B	B_neutral_A	A man stands in a strange position on a rock high above some trees.	This hiker does a dance of joy on top of the mountain.	FLICKR	FLICKR	TRAIN
261	S1S1_inter	A man is on a rock high above some trees and is standing in a strange position	S1_null	A hiker is on top of the mountain and is dancing	S1_null	3.2	NEUTRAL	A_neutral_B	B_neutral_A	This hiker does a dance of joy on top of the mountain.	A man stands in a strange position on a rock high above some trees.	FLICKR	FLICKR	TEST
266	S1S3_intra	The brown horse is near a red barrel at the rodeo	S1_null	The brown horse is far from a red barrel at the rodeo	S3_so	3.6	CONTRADICTION	A_contradicts_B	B_contradicts_A	The brown horse is next to a red barrel at the rodeo.	The brown horse is next to a red barrel at the rodeo.	FLICKR	FLICKR	TRAIN
271	S1S4_inter	The brown horse is near a red barrel at the rodeo	S1_null	A cowgirl is riding a barrel near a horse in the corner	S4_null	3.1	NEUTRAL	A_neutral_B	B_neutral_A	The brown horse is next to a red barrel at the rodeo.	A cowgirl corners a barrel riding a horse.	FLICKR	FLICKR	TEST
272	S1S1_inter	A cowgirl is riding a horse and corners a barrel	S1_null	The brown horse is near a red barrel at the rodeo	S1_null	3.8	NEUTRAL	A_neutral_B	B_neutral_A	A cowgirl corners a barrel riding a horse.	The brown horse is next to a red barrel at the rodeo.	FLICKR	FLICKR	TRAIN
277	S1S2_inter	A boy is standing in the water	S1_null	The kid is swimming through the blue ocean	S2_null	3.0	NEUTRAL	A_neutral_B	B_neutral_A	A boy up to his knees in water.	The boy is wading through the blue ocean.	FLICKR	FLICKR	TRAIN
278	S1S3_inter	A boy is standing in the water	S1_null	The boy is sitting near the blue ocean	S3_null	2.8	NEUTRAL	A_neutral_B	B_neutral_A	A boy up to his knees in water.	The boy is wading through the blue ocean.	FLICKR	FLICKR	TEST
