index	pair_ID	pair_type	sentence_A	sentence_A_expRule	sentence_B	sentence_B_expRule	relatedness_score	entailment_label	entailment_AB	entailment_BA	sentence_A_original	sentence_B_original	sentence_A_dataset	sentence_B_dataset	SemEval_set	jpg
198	381	S1S1_inter	A man with tattoos is lounging on a couch and holding a pencil	S1_null	A man is sitting on a chair and rubbing his eyes	S1_null	2.4	NEUTRAL	A_neutral_B	B_neutral_A	A man sitting on a chair rubbing his eye.	A man with tattoos is lounging on a couch holding a pencil.	FLICKR	FLICKR	TRAIN	2319087586_919472310f.jpg#2
199	373	S1S2_intra	A man with tattoos is lounging on a couch and holding a pencil	S1_null	A tattooed man is on a sofa and is holding a pencil	S2_expa,lex	4.4	ENTAILMENT	A_entails_B	B_neutral_A	A man with tattoos is lounging on a couch holding a pencil.	A man with tattoos is lounging on a couch holding a pencil.	FLICKR	FLICKR	TRAIN	2319087586_919472310f.jpg#3
200	374	S1S3_intra	A man with tattoos is lounging on a couch and holding a pencil	S1_null	A man with tattoos is lounging on a couch and is looking for a pencil	S3_so	2.9	NEUTRAL	A_neutral_B	B_neutral_A	A man with tattoos is lounging on a couch holding a pencil.	A man with tattoos is lounging on a couch holding a pencil.	FLICKR	FLICKR	TRAIN	2319087586_919472310f.jpg#3
201	380	S1S3_inter	A man with tattoos is lounging on a couch and holding a pencil	S1_null	There is no man sitting on a chair and rubbing his eyes	S3_null	1.6	NEUTRAL	A_neutral_B	B_neutral_A	A man with tattoos is lounging on a couch holding a pencil.	A man sitting on a chair rubbing his eye.	FLICKR	FLICKR	TRAIN	2319087586_919472310f.jpg#3
203	387	S1S3_inter	A brown and white dog is running through the tall grass	S1_null	A black and tan dog is running through the low and green grass	S3_null	3.8	NEUTRAL	A_neutral_B	B_neutral_A	A medium sized brown and white streaked dog is running through tall grass.	A white and tan dog runs through the tall green grass.	FLICKR	FLICKR	TRAIN	2534502836_7a75305655.jpg#0
204	390	S1S1_inter	A white and tan dog is running through the tall and green grass	S1_null	A brown and white dog is running through the tall grass	S1_null	4.6	ENTAILMENT	A_entails_B	B_neutral_A	A medium sized brown and white streaked dog is running through tall grass.	A white and tan dog runs through the tall green grass.	FLICKR	FLICKR	TRAIN	2534502836_7a75305655.jpg#0
207	9870	unrel	A white and tan dog is running through the tall and green grass	S1_null	The lady is eating slices of meat	S4_null	1.0	NEUTRAL	A_neutral_B	B_neutral_A	A white and tan dog runs through the tall green grass.	the lady sliced up the meat	FLICKR	SEMEVAL	TRAIN	2534502836_7a75305655.jpg#4
209	395	S1S3_intra	A man is sitting near a bike and is writing a note	S1_null	There is no man writing a note near a bike	S3_od	4.2	CONTRADICTION	A_contradicts_B	B_contradicts_A	A man writes a note while sitting next to a crate and a bike.	A man writes a note while sitting next to a crate and a bike.	FLICKR	FLICKR	TRAIN	2695085632_10c4e6ea78.jpg#4
210	398	S1S2_inter	A man is sitting near a bike and is writing a note	S1_null	A man with paint covered clothes is sitting outside in a busy area writing something	S2_null	3.1	NEUTRAL	A_neutral_B	B_neutral_A	A man writes a note while sitting next to a crate and a bike.	A man whose clothes are covered in paint is writing something down while sitting outside in a busy area.	FLICKR	FLICKR	TRAIN	2695085632_10c4e6ea78.jpg#4
212	396	S1S2_inter	A man is wearing clothes that are covered with paint and is sitting outside in a busy area writing something	S1_null	A man is standing near a bike and is writing on a piece paper	S2_null	2.6	NEUTRAL	A_neutral_B	B_neutral_A	A man whose clothes are covered in paint is writing something down while sitting outside in a busy area.	A man writes a note while sitting next to a crate and a bike.	FLICKR	FLICKR	TRAIN	2695085632_10c4e6ea78.jpg#3
216	410	S1S1_inter	A group of scouts are hiking through the grass	S1_null	Some people are walking	S1_null	3.2	ENTAILMENT	A_entails_B	B_neutral_A	A group of scouts are hiking through the grass.	People walking	FLICKR	FLICKR	TRAIN	244760301_5809214866.jpg#2
217	404	S1S2_intra	Some people are walking	S1_null	People are walking	S2_det	4.7	ENTAILMENT	A_entails_B	B_entails_A	People walking	People walking	FLICKR	FLICKR	TRAIN	244760301_5809214866.jpg#3
219	409	S1S3_inter	Some people are walking	S1_null	A group of scouts are camping in the grass	S3_null	1.5	NEUTRAL	A_neutral_B	B_neutral_A	People walking	A group of scouts are hiking through the grass.	FLICKR	FLICKR	TRAIN	244760301_5809214866.jpg#3
222	413	S1S4_intra	Two men are taking a break from a trip on a snowy road	S1_null	Two men are breaking into a car during a trip on a snowy road	S4_ws	3.0	NEUTRAL	A_neutral_B	B_neutral_A	Two men taking a break from riding their bikes on a snowy road.	Two men taking a break from riding their bikes on a snowy road.	FLICKR	FLICKR	TRAIN	95734035_84732a92c1.jpg#4
227	415	S1S3_intra	Two men with bikes are on the side of a snowy road	S1_null	Two men with cars are on the side of a snowy road	S3_so	3.5	NEUTRAL	A_neutral_B	B_neutral_A	The two men and their bikes are on the side of a snowy road.	The two men and their bikes are on the side of a snowy road.	FLICKR	FLICKR	TRAIN	95734035_84732a92c1.jpg#1
232	427	S1S2_inter	Two men are holding fishing poles	S1_null	Two men are standing near the water and are holding tools used for fishing	S2_null	4.3	NEUTRAL	A_neutral_B	B_neutral_A	Two men holding their fishing poles.	Two men stand near the water with their fishing poles.	FLICKR	FLICKR	TRAIN	488590040_35a3e96c89.jpg#2
236	438	S1S3_inter	The helmeted girl is perching on a bike	S1_null	A woman is performing a trick on a ramp with a car	S3_null	1.9	NEUTRAL	A_neutral_B	B_neutral_A	The helmeted girl perches on a bike.	The woman is performing a trick on a ramp with a bicycle.	FLICKR	FLICKR	TRAIN	3339586622_a7676b30e1.jpg#3
237	441	S1S1_inter	A woman is performing a trick on a ramp with a bicycle	S1_null	The helmeted girl is perching on a bike	S1_null	3.3	NEUTRAL	A_neutral_B	B_neutral_A	The helmeted girl perches on a bike.	The woman is performing a trick on a ramp with a bicycle.	FLICKR	FLICKR	TRAIN	3339586622_a7676b30e1.jpg#3
238	435	S1S2_intra	A woman is performing a trick on a ramp with a bicycle	S1_null	A woman is jumping with a bicycle	S2_lex	4.3	NEUTRAL	A_neutral_B	B_neutral_A	The woman is performing a trick on a ramp with a bicycle.	The woman is performing a trick on a ramp with a bicycle.	FLICKR	FLICKR	TRAIN	3339586622_a7676b30e1.jpg#4
239	436	S1S3_intra	A woman is performing a trick on a ramp with a bicycle	S1_null	A woman is performing a trick on a ramp with a car	S3_so	2.4	NEUTRAL	A_neutral_B	B_neutral_A	The woman is performing a trick on a ramp with a bicycle.	The woman is performing a trick on a ramp with a bicycle.	FLICKR	FLICKR	TRAIN	3339586622_a7676b30e1.jpg#4
244	446	S1S3_intra	A lady is surfing and riding a wave	S1_null	A boy is surfing and riding a wave	S3_so	3.5	NEUTRAL	A_neutral_B	B_neutral_A	The lady is surfing and riding a wave.	The lady is surfing and riding a wave.	FLICKR	FLICKR	TRAIN	3627679667_0e3de9fc90.jpg#4
245	449	S1S2_inter	A lady is surfing and riding a wave	S1_null	A blonds girl is surfing	S2_null	3.6	NEUTRAL	A_neutral_B	B_neutral_A	The lady is surfing and riding a wave.	A blond girl rides the waves.	FLICKR	FLICKR	TRAIN	3627679667_0e3de9fc90.jpg#4
248	454	S1S3_intra	Two children and an adult are standing next to a tree limb	S1_null	Two children and an adult are not standing next to a tree limb	S3_inv	3.6	CONTRADICTION	A_contradicts_B	B_contradicts_A	Two children and an adult standing next to a tree limb.	Two children and an adult standing next to a tree limb.	FLICKR	FLICKR	TRAIN	3220009216_10f088185e.jpg#2
249	457	S1S2_inter	Two children and an adult are standing next to a tree limb	S1_null	Two children are climbing a tree	S2_null	3.0	NEUTRAL	A_neutral_B	B_neutral_A	Two children and an adult standing next to a tree limb.	Two children hanging on a large branch.	FLICKR	FLICKR	TRAIN	3220009216_10f088185e.jpg#2
250	461	S1S1_inter	Two children and an adult are standing next to a tree limb	S1_null	Two children are hanging on a large branch	S1_null	2.7	NEUTRAL	A_neutral_B	B_neutral_A	Two children and an adult standing next to a tree limb.	Two children hanging on a large branch.	FLICKR	FLICKR	TRAIN	3220009216_10f088185e.jpg#2
254	462	S1S2_intra	A man dressed in black is riding a bike	S1_null	A man is performing a trick on a bike	S2_lex,aa	3.5	NEUTRAL	A_neutral_B	B_neutral_A	A man dressed in black rides a green bike.	A man dressed in black rides a green bike.	FLICKR	FLICKR	TRAIN	3122938209_2b2c6c1fab.jpg#1
260	475	S1S2_intra	A laughing child is holding a water gun and getting sprayed with water	S1_null	A child with a gun that sprays water is laughing and getting hit by other boys	S2_expn,lex	4.0	NEUTRAL	A_neutral_B	B_neutral_A	A laughing child is holding a water gun and getting sprayed with water.	A laughing child is holding a water gun and getting sprayed with water.	FLICKR	FLICKR	TRAIN	2735792721_b8fe85e803.jpg#3
264	9844	unrel	The man is doing a wheelie with a motorcycle on ground which is mostly barren	S1_null	There is no child holding a squirt gun	S3_null	1.4	NEUTRAL	A_neutral_B	B_neutral_A	A child with a squirt gun.	The man is doing a wheelie with a motorcycle in mostly barren ground	FLICKR	FLICKR	TRAIN	2735792721_b8fe85e803.jpg#1
267	486	S1S2_inter	Two brown dogs are fighting over a red ball and are playing in the grass	S1_null	Two dogs are playing with a small red ball	S2_null	3.8	NEUTRAL	A_neutral_B	B_neutral_A	Two brown dogs fight over a red ball while playing in the grass.	Two daschunds play with a red ball	FLICKR	FLICKR	TRAIN	584484388_0eeb36d03d.jpg#1
269	484	S1S2_intra	Two daschunds are playing with a red ball	S1_null	Two dogs are playing with a small red ball	S2_aa,lex	4.2	NEUTRAL	A_neutral_B	B_neutral_A	Two daschunds play with a red ball	Two daschunds play with a red ball	FLICKR	FLICKR	TRAIN	584484388_0eeb36d03d.jpg#3
272	491	S1S2_intra	The black and white dog is running and a person stands behind it	S1_null	The dog, which is black and white, is running and a person stands behind it	S2_expa	4.9	ENTAILMENT	A_entails_B	B_entails_A	A black and white dog running from under a yellow cover with a person behind them.	A black and white dog running from under a yellow cover with a person behind them.	FLICKR	FLICKR	TRAIN	3471571540_b4ab77f20d.jpg#2
274	496	S1S2_inter	The black and white dog is running and a person stands behind it	S1_null	A little dog is sprinting and the person who owns it is trying to catch it	S2_null	3.0	NEUTRAL	A_neutral_B	B_neutral_A	A black and white dog running from under a yellow cover with a person behind them.	A small dog sprints away while it's owner tries to catch it.	FLICKR	FLICKR	TRAIN	3471571540_b4ab77f20d.jpg#2
275	497	S1S3_inter	The black and white dog is running and a person stands behind it	S1_null	A little dog is slowing down and the owner is quitting chasing it	S3_null	2.9	NEUTRAL	A_neutral_B	B_neutral_A	A black and white dog running from under a yellow cover with a person behind them.	A small dog sprints away while it's owner tries to catch it.	FLICKR	FLICKR	TRAIN	3471571540_b4ab77f20d.jpg#2
279	514	S1S1_inter	A man is sitting comfortably at a table	S1_null	A man wearing a dyed black shirt is sitting at the table and laughing	S1_null	3.9	NEUTRAL	A_neutral_B	B_neutral_A	A man sits at a table.	A man wearing a black shirt laughs while sitting at the table.	FLICKR	FLICKR	TRAIN	3066338314_2c3fb731d1.jpg#1
281	505	S1S2_intra	A man wearing a dyed black shirt is sitting at the table and laughing	S1_null	A black shirt is being worn by a man who is sitting at the table and laughing	S2_top	4.7	ENTAILMENT	A_entails_B	B_entails_A	A man wearing a black shirt laughs while sitting at the table.	A man wearing a black shirt laughs while sitting at the table.	FLICKR	FLICKR	TRAIN	3066338314_2c3fb731d1.jpg#2
282	506	S1S3_intra	A man wearing a dyed black shirt is sitting at the table and laughing	S1_null	There is no man wearing a shirt dyed black, sitting at the table and laughing	S3_od	3.7	CONTRADICTION	A_contradicts_B	B_contradicts_A	A man wearing a black shirt laughs while sitting at the table.	A man wearing a black shirt laughs while sitting at the table.	FLICKR	FLICKR	TRAIN	3066338314_2c3fb731d1.jpg#2
286	515	S1S2_intra	A woman who is wearing a pink boa is riding a bicycle down a bridge built for pedestrians	S1_null	A woman who is wearing a pink scarf is riding a bike down a bridge built for pedestrians	S2_lex	4.3	ENTAILMENT	A_entails_B	B_neutral_A	A woman wearing a pink boa rides a bicycle down a pedestrian bridge.	A woman wearing a pink boa rides a bicycle down a pedestrian bridge.	FLICKR	FLICKR	TRAIN	2269021076_cefc9af989.jpg#1
288	522	S1S3_inter	A woman who is wearing a pink boa is riding a bicycle down a bridge built for pedestrians	S1_null	The woman wearing silver pants, pink bellbottoms and a pink scarf isn't riding a bike	S3_null	2.6	NEUTRAL	A_neutral_B	B_neutral_A	A woman wearing a pink boa rides a bicycle down a pedestrian bridge.	A woman with silver pants and pink bellbottoms, and a pink scarf riding her bike by a fence, with a buildings in the background.	FLICKR	FLICKR	TRAIN	2269021076_cefc9af989.jpg#1
290	527	S1S1_inter	A woman who is wearing a pink boa is riding a bicycle down a bridge built for pedestrians	S1_null	The woman wearing silver pants, pink bellbottoms and a pink scarf is riding a bike	S1_null	2.5	NEUTRAL	A_neutral_B	B_neutral_A	A woman wearing a pink boa rides a bicycle down a pedestrian bridge.	A woman with silver pants and pink bellbottoms, and a pink scarf riding her bike by a fence, with a buildings in the background.	FLICKR	FLICKR	TRAIN	2269021076_cefc9af989.jpg#1
292	535	S1S3_inter	A biker is wearing gear which is black	S1_null	There is no man wearing a black helmet and pushing a bicycle	S3_null	2.7	NEUTRAL	A_neutral_B	B_neutral_A	A biker is wearing all black gear with buildings and a tree with no leaves nearby.	A man wearing a black helmet is pushing his bicycle.	FLICKR	FLICKR	TRAIN	2266144051_614b2d62b0.jpg#0
295	538	S1S3_inter	One man is wearing a black helmet and pushing a bicycle	S1_null	A biker is naked	S3_null	2.6	NEUTRAL	A_neutral_B	B_neutral_A	A man wearing a black helmet is pushing his bicycle.	A biker is wearing all black gear with buildings and a tree with no leaves nearby.	FLICKR	FLICKR	TRAIN	2266144051_614b2d62b0.jpg#2
298	552	S1S4_inter	A woman is sitting and looking at the waterfall	S1_null	A rocker is sitting with a t-shirt that has a man over a grey waterfall on the front	S4_null	2.5	NEUTRAL	A_neutral_B	B_neutral_A	A woman sits staring at a waterfall.	a man in a grey shirt is sitting on a rock in front of a waterfall.	FLICKR	FLICKR	TRAIN	3610836023_3a972b10b0.jpg#4
299	555	S1S3_intra	A dog, which is brown, and a black one are running in the grass	S1_null	There is no dog running in the grass	S3_od	3.4	CONTRADICTION	A_contradicts_B	B_contradicts_A	A brown dog and a black dog run into each other in the grass.	A brown dog and a black dog run into each other in the grass.	FLICKR	FLICKR	TRAIN	957682378_46c3b07bcd.jpg#0
302	565	S1S4_inter	A dark black dog and a light brown dog are playing in the backyard	S1_null	A black man is running in brown grass and racing a dog	S4_null	2.0	NEUTRAL	A_neutral_B	B_neutral_A	A dark black dog is playing with a light brown dog in a backyard.	A brown dog and a black dog run into each other in the grass.	FLICKR	FLICKR	TRAIN	957682378_46c3b07bcd.jpg#2
307	570	S1S2_intra	A white and brown dog is walking through the water with difficulty	S1_null	A white and brown dog is pacing through the water with difficulty	S2_lex	4.5	ENTAILMENT	A_entails_B	B_entails_A	A white and brown dog is walking through the water.	A white and brown dog is walking through the water.	FLICKR	FLICKR	TRAIN	3682277595_55f8b16975.jpg#3
315	588	S1S3_inter	The children are playing in front of a large door	S1_null	A group of boys are quiet in front of a large door made of wood	S3_null	3.4	NEUTRAL	A_neutral_B	B_neutral_A	Children play in front of a large door.	A gorup of boys are playing with a ball in front of a large wooden door.	FLICKR	FLICKR	TRAIN	3426966595_c8c4e1e872.jpg#2
