pair_ID	pair_type	sentence_A	sentence_A_expRule	sentence_B	sentence_B_expRule	relatedness_score	entailment_label	entailment_AB	entailment_BA	sentence_A_original	sentence_B_original	sentence_A_dataset	sentence_B_dataset	SemEval_set
256	S1S3_intra	There is no man on a rock high above some trees standing in a strange position	S3_od	A man is on a rock high above some trees and is standing in a strange position	S1_null	4.3	CONTRADICTION	A_contradicts_B	B_contradicts_A	A man stands in a strange position on a rock high above some trees.	A man stands in a strange position on a rock high above some trees.	FLICKR	FLICKR	TRAIN
257	S1S2_inter	A hiker is on top of the mountain and is dancing	S1_null	A man is on a rock high above some trees and is standing in an uncomfortable position	S2_null	2.5	NEUTRAL	A_neutral_B	B_neutral_A	This hiker does a dance of joy on top of the mountain.	A man stands in a strange position on a rock high above some trees.	FLICKR	FLICKR	TRAIN
258	S1S3_inter	A hiker is on top of the mountain and is dancing	S1_null	There is no man on a rock high above some trees standing in a strange position	S3_null	2.5	NEUTRAL	A_contradicts_B	B_neutral_A	This hiker does a dance of joy on top of the mountain.	A man stands in a strange position on a rock high above some trees.	FLICKR	FLICKR	TRAIN
259	S1S2_inter	A man is on a rock high above some trees and is standing in a strange position	S1_null	A hiker is on top of the mountain and is doing a joyful dance	S2_null	2.9	NEUTRAL	A_neutral_B	B_neutral_A	A man stands in a strange position on a rock high above some trees.	This hiker does a dance of joy on top of the mountain.	FLICKR	FLICKR	TRAIN
260	S1S3_inter	There is no hiker dancing on top of the mountain	S3_null	A man is on a rock high above some trees and is standing in a strange position	S1_null	2.4	NEUTRAL	A_neutral_B	B_neutral_A	A man stands in a strange position on a rock high above some trees.	This hiker does a dance of joy on top of the mountain.	FLICKR	FLICKR	TRAIN
265	S1S2_intra	The brown horse is very near a red barrel at the rodeo	S2_aa	The brown horse is near a red barrel at the rodeo	S1_null	4.8	ENTAILMENT	A_entails_B	B_neutral_A	The brown horse is next to a red barrel at the rodeo.	The brown horse is next to a red barrel at the rodeo.	FLICKR	FLICKR	TRAIN
266	S1S3_intra	The brown horse is near a red barrel at the rodeo	S1_null	The brown horse is far from a red barrel at the rodeo	S3_so	3.6	CONTRADICTION	A_contradicts_B	B_contradicts_A	The brown horse is next to a red barrel at the rodeo.	The brown horse is next to a red barrel at the rodeo.	FLICKR	FLICKR	TRAIN
269	S1S2_inter	A cowgirl is riding a brown horse and is cornering a barrel	S2_null	The brown horse is near a red barrel at the rodeo	S1_null	3.2	NEUTRAL	A_neutral_B	B_neutral_A	The brown horse is next to a red barrel at the rodeo.	A cowgirl corners a barrel riding a horse.	FLICKR	FLICKR	TRAIN
272	S1S1_inter	A cowgirl is riding a horse and corners a barrel	S1_null	The brown horse is near a red barrel at the rodeo	S1_null	3.8	NEUTRAL	A_neutral_B	B_neutral_A	A cowgirl corners a barrel riding a horse.	The brown horse is next to a red barrel at the rodeo.	FLICKR	FLICKR	TRAIN
273	S1S2_intra	A boy is standing in the cold water	S2_aa	A boy is standing in the water	S1_null	4.1	ENTAILMENT	A_entails_B	B_neutral_A	A boy up to his knees in water.	A boy up to his knees in water.	FLICKR	FLICKR	TRAIN
276	S1S3_intra	The boy is sitting near the blue ocean	S3_so	The boy is wading through the blue ocean	S1_null	3.2	CONTRADICTION	A_contradicts_B	B_contradicts_A	The boy is wading through the blue ocean.	The boy is wading through the blue ocean.	FLICKR	FLICKR	TRAIN
277	S1S2_inter	A boy is standing in the water	S1_null	The kid is swimming through the blue ocean	S2_null	3.0	NEUTRAL	A_neutral_B	B_neutral_A	A boy up to his knees in water.	The boy is wading through the blue ocean.	FLICKR	FLICKR	TRAIN
279	S1S2_inter	The boy is wading through the blue ocean	S1_null	A boy is standing in the cold water	S2_null	3.3	NEUTRAL	A_neutral_B	B_neutral_A	The boy is wading through the blue ocean.	A boy up to his knees in water.	FLICKR	FLICKR	TRAIN
283	S1S3_intra	A man is playing a guitar on stage	S1_null	There is no man playing a guitar on stage	S3_od	3.6	CONTRADICTION	A_contradicts_B	B_contradicts_A	A man rocks out on stage with his guitar.	A man rocks out on stage with his guitar.	FLICKR	FLICKR	TRAIN
286	S1S2_inter	A man is playing a guitar on stage	S1_null	A guitarist has blonde and flyaway hair	S2_null	3.0	NEUTRAL	A_neutral_B	B_neutral_A	Person with blonde flyaway hair playing guitar	A man rocks out on stage with his guitar.	FLICKR	FLICKR	TRAIN
287	S1S3_inter	A man is playing a guitar on stage	S1_null	A bald person is playing a guitar	S3_null	3.8	NEUTRAL	A_neutral_B	B_neutral_A	A man rocks out on stage with his guitar.	Person with blonde flyaway hair playing guitar	FLICKR	FLICKR	TRAIN
289	S1S3_inter	There is no man playing a guitar on stage	S3_null	A person has blonde and flyaway hair and is playing a guitar	S1_null	3.4	NEUTRAL	A_neutral_B	B_neutral_A	Person with blonde flyaway hair playing guitar	A man rocks out on stage with his guitar.	FLICKR	FLICKR	TRAIN
291	S1S2_intra	Several children are sitting down and have their knees raised	S1_null	Several children are lying down and are raising their knees	S2_lex	4.0	NEUTRAL	A_neutral_B	B_neutral_A	Several children sitting down with their knees raised up and light shining on their faces.	Several children sitting down with their knees raised up and light shining on their faces.	FLICKR	FLICKR	TRAIN
293	S1S2_intra	Two young girls are sitting on the ground	S2_aa	Two girls are sitting on the ground	S1_null	4.4	ENTAILMENT	A_entails_B	B_neutral_A	two girls sitting on ground	two girls sitting on ground	FLICKR	FLICKR	TRAIN
296	S1S3_inter	Two girls are lying on the ground	S3_null	Several children are sitting down and have their knees raised	S1_null	2.8	NEUTRAL	A_neutral_B	B_neutral_A	two girls sitting on ground	Several children sitting down with their knees raised up and light shining on their faces.	FLICKR	FLICKR	TRAIN
301	S1S3_intra	A nude lady is walking in front of a crowd in body paint	S1_null	There is no lady walking in body paint in front of a crowd 	S3_od	2.9	CONTRADICTION	A_contradicts_B	B_contradicts_A	A nude lady walks in front of a crowd in body paint.	A nude lady walks in front of a crowd in body paint.	FLICKR	FLICKR	TRAIN
302	S1S4_intra	A nude lady is walking in front of a crowd in body paint	S1_null	A nude crowd in body paint is walking in front of a lady 	S4_ws	3.1	NEUTRAL	A_neutral_B	B_contradicts_A	A nude lady walks in front of a crowd in body paint.	A nude lady walks in front of a crowd in body paint.	FLICKR	FLICKR	TRAIN
303	S1S2_intra	A young, topless woman is covered in paint	S1_null	A topless girl is covered in paint	S2_lex	4.4	ENTAILMENT	A_entails_B	B_entails_A	A young woman, topless except for paint or mud.	A young woman, topless except for paint or mud.	FLICKR	FLICKR	TRAIN
305	S1S2_inter	A nude lady is walking in front of a crowd in body paint	S1_null	A topless girl is covered in paint	S2_null	3.8	ENTAILMENT	A_entails_B	B_neutral_A	A nude lady walks in front of a crowd in body paint.	A young woman, topless except for paint or mud.	FLICKR	FLICKR	TRAIN
309	S1S4_inter	A nude crowd in body paint is walking in front of a lady 	S4_null	A young, topless woman is covered in paint	S1_null	3.0	NEUTRAL	A_neutral_B	B_neutral_A	A young woman, topless except for paint or mud.	A nude lady walks in front of a crowd in body paint.	FLICKR	FLICKR	TRAIN
310	S1S1_inter	A nude lady is walking in front of a crowd in body paint	S1_null	A young, topless woman is covered in paint	S1_null	4.2	NEUTRAL	A_neutral_B	B_neutral_A	A nude lady walks in front of a crowd in body paint.	A young woman, topless except for paint or mud.	FLICKR	FLICKR	TRAIN
311	S1S2_intra	A group of people is near the ocean	S2_lex	A crowd of people is near the water	S1_null	4.3	ENTAILMENT	A_entails_B	B_neutral_A	Crowd of people near the water.	Crowd of people near the water.	FLICKR	FLICKR	TRAIN
312	S1S3_intra	A crowd of people is near the water	S1_null	A crowd of people is far from the water	S3_so	3.8	CONTRADICTION	A_contradicts_B	B_contradicts_A	Crowd of people near the water.	Crowd of people near the water.	FLICKR	FLICKR	TRAIN
313	S1S2_intra	A group of children in uniforms is standing at a gate and one is kissing the mother	S1_null	A group of children wearing the same clothes is waiting at a gate and one is kissing the mother	S2_expn,lex	4.5	ENTAILMENT	A_entails_B	B_entails_A	Group of schoolchildren in uniforms standing at a gate, one kissing her mother goodbye.	Group of schoolchildren in uniforms standing at a gate, one kissing her mother goodbye.	FLICKR	FLICKR	TRAIN
315	S1S4_intra	A group of mothers in uniforms is standing near the children and one is kissing the gate	S4_ws	A group of children in uniforms is standing at a gate and one is kissing the mother	S1_null	3.3	NEUTRAL	A_neutral_B	B_neutral_A	Group of schoolchildren in uniforms standing at a gate, one kissing her mother goodbye.	Group of schoolchildren in uniforms standing at a gate, one kissing her mother goodbye.	FLICKR	FLICKR	TRAIN
323	S1S3_intra	A man is in a parking lot and is playing tennis against a large wall	S1_null	A man is in a parking lot and is playing tennis against a friend	S3_so	3.9	NEUTRAL	A_neutral_B	B_contradicts_A	A man is playing tennis with himself against a large wall in a parking lot.	A man is playing tennis with himself against a large wall in a parking lot.	FLICKR	FLICKR	TRAIN
327	S1S3_inter	A man is in a parking lot and is playing tennis against a large wall	S1_null	There is no man pointing at a car	S3_null	1.5	NEUTRAL	A_neutral_B	B_neutral_A	A man in the near distance is pointing to a silver sedan near him.	A man is playing tennis with himself against a large wall in a parking lot.	FLICKR	FLICKR	TRAIN
329	S1S3_inter	A man is in a parking lot and is playing tennis against a friend	S3_null	A man is pointing at a silver sedan	S1_null	1.3	NEUTRAL	A_neutral_B	B_neutral_A	A man in the near distance is pointing to a silver sedan near him.	A man is playing tennis with himself against a large wall in a parking lot.	FLICKR	FLICKR	TRAIN
331	S1S2_intra	A group of people is on a beach	S1_null	A group of people is near the sea	S2_lex	4.0	ENTAILMENT	A_entails_B	B_neutral_A	A group of people at a distance on a beach.	A group of people at a distance on a beach.	FLICKR	FLICKR	TRAIN
332	S1S3_intra	A group of people is on a beach	S1_null	A group of people is on a mountain	S3_so	2.6	NEUTRAL	A_neutral_B	B_neutral_A	A group of people at a distance on a beach.	A group of people at a distance on a beach.	FLICKR	FLICKR	TRAIN
333	S1S2_intra	A man, a woman and two girls are walking on the beach	S1_null	Four people are walking on the beach	S2_det	4.5	ENTAILMENT	A_entails_B	B_neutral_A	A man, woman, and two girls walk on the beach barefoot.	A man, woman, and two girls walk on the beach barefoot.	FLICKR	FLICKR	TRAIN
335	S1S2_inter	A group of people is on a beach	S1_null	Four people are walking on the beach	S2_null	4.6	NEUTRAL	A_neutral_B	B_neutral_A	A man, woman, and two girls walk on the beach barefoot.	A group of people at a distance on a beach.	FLICKR	FLICKR	TRAIN
338	S1S3_inter	A man, a woman and two girls are walking on the beach	S1_null	A group of people is on a mountain	S3_null	1.4	NEUTRAL	A_neutral_B	B_neutral_A	A man, woman, and two girls walk on the beach barefoot.	A group of people at a distance on a beach.	FLICKR	FLICKR	TRAIN
339	S1S1_inter	A man, a woman and two girls are walking on the beach	S1_null	A group of people is on a beach	S1_null	4.3	ENTAILMENT	A_entails_B	B_neutral_A	A group of people at a distance on a beach.	A man, woman, and two girls walk on the beach barefoot.	FLICKR	FLICKR	TRAIN
340	S1S2_intra	A schoolgirl with a black bag is on a crowded train	S2_lex	A girl with a black bag is on a crowded train	S1_null	4.7	ENTAILMENT	A_entails_B	B_neutral_A	A girl with a black bag in a cramped position on a train	A girl with a black bag in a cramped position on a train	FLICKR	FLICKR	TRAIN
341	S1S3_intra	There is no girl with a black bag on a crowded train	S3_od	A girl with a black bag is on a crowded train	S1_null	3.7	CONTRADICTION	A_contradicts_B	B_contradicts_A	A girl with a black bag in a cramped position on a train	A girl with a black bag in a cramped position on a train	FLICKR	FLICKR	TRAIN
342	S1S4_intra	A girl with a black bag is on a crowded train	S1_null	A cramped black train is on the bag of a girl	S4_ws	2.7	NEUTRAL	A_neutral_B	B_neutral_A	A girl with a black bag in a cramped position on a train	A girl with a black bag in a cramped position on a train	FLICKR	FLICKR	TRAIN
344	S1S3_intra	An Asian woman in a crowd is not carrying a black bag	S3_inv	An Asian woman in a crowd is carrying a black bag	S1_null	3.8	NEUTRAL	A_contradicts_B	B_neutral_A	Asian woman in crowd, carrying black bag with pain and spiked knuckle graphic.	Asian woman in crowd, carrying black bag with pain and spiked knuckle graphic.	FLICKR	FLICKR	TRAIN
346	S1S3_inter	A girl with a black bag is on a crowded train	S1_null	An Asian woman in a crowd is not carrying a black bag	S3_null	2.5	NEUTRAL	A_neutral_B	B_neutral_A	A girl with a black bag in a cramped position on a train	Asian woman in crowd, carrying black bag with pain and spiked knuckle graphic.	FLICKR	FLICKR	TRAIN
347	S1S2_inter	A schoolgirl with a black bag is on a crowded train	S2_null	An Asian woman in a crowd is carrying a black bag	S1_null	2.8	NEUTRAL	A_neutral_B	B_neutral_A	Asian woman in crowd, carrying black bag with pain and spiked knuckle graphic.	A girl with a black bag in a cramped position on a train	FLICKR	FLICKR	TRAIN
351	S1S2_intra	A dog is chasing another and is holding a stick in its mouth	S1_null	A dog is chasing another and is holding a piece of wood in its mouth	S2_expn	4.6	ENTAILMENT	A_entails_B	B_entails_A	A German Shepherd chases another with a stick in his mouth.	A German Shepherd chases another with a stick in his mouth.	FLICKR	FLICKR	TRAIN
354	S1S2_intra	Two dogs are running and carrying a toy in their mouths	S2_lex	Two dogs are running and carrying an object in their mouths	S1_null	4.3	ENTAILMENT	A_entails_B	B_neutral_A	Two German shepherd dogs are running with an object in one's mouth.	Two German shepherd dogs are running with an object in one's mouth.	FLICKR	FLICKR	TRAIN
358	S1S2_inter	A dog is chasing another and is holding a piece of wood in its mouth	S2_null	Two dogs are running and carrying an object in their mouths	S1_null	3.9	NEUTRAL	A_neutral_B	B_neutral_A	Two German shepherd dogs are running with an object in one's mouth.	A German Shepherd chases another with a stick in his mouth.	FLICKR	FLICKR	TRAIN
360	S1S4_inter	Two dogs are running and carrying an object in their mouths	S1_null	A dog is chasing a stick and holding another dog in its mouth	S4_null	3.2	NEUTRAL	A_neutral_B	B_neutral_A	Two German shepherd dogs are running with an object in one's mouth.	A German Shepherd chases another with a stick in his mouth.	FLICKR	FLICKR	TRAIN
